sys2_isoBas_0002.rec ( 6091 Echant/voies ) Période acquisition :100ms
Date :31/08/2023 17:05:14
Temps	y[V]	u[V]	phi[V]	y_avant[V]	
353500,000000	1,1208e-003	-2,2695e-002	2,2726e-003	1,1045e-003	
353600,000000	1,1267e-003	-1,8913e-002	2,2157e-003	1,1112e-003	
353700,000000	1,1051e-003	-2,6478e-002	2,1398e-003	1,1024e-003	
353800,000000	1,1175e-003	-1,5130e-002	2,0450e-003	1,0886e-003	
353900,000000	1,0850e-003	-2,2695e-002	1,9995e-003	1,1009e-003	
354000,000000	1,0731e-003	-1,8913e-002	1,9577e-003	1,1449e-003	
354100,000000	1,0903e-003	-1,5130e-002	1,8705e-003	1,1280e-003	
354200,000000	1,0534e-003	-2,2695e-002	1,8136e-003	1,1353e-003	
354300,000000	1,0404e-003	-2,2695e-002	1,7566e-003	1,1326e-003	
354400,000000	1,0467e-003	-1,1348e-002	1,7187e-003	1,1282e-003	
354500,000000	1,0626e-003	-2,2695e-002	1,6542e-003	1,1280e-003	
354600,000000	1,0525e-003	-2,6478e-002	1,6163e-003	1,1148e-003	
354700,000000	1,0525e-003	-2,6478e-002	1,5783e-003	1,0919e-003	
354800,000000	1,0536e-003	-1,1348e-002	1,5556e-003	1,1005e-003	
354900,000000	1,0842e-003	-1,5130e-002	1,5214e-003	1,0967e-003	
355000,000000	1,0850e-003	-1,8913e-002	1,4721e-003	1,0632e-003	
355100,000000	1,0716e-003	-2,6478e-002	1,4493e-003	1,0748e-003	
355200,000000	1,0618e-003	-1,8913e-002	1,4304e-003	1,0634e-003	
355300,000000	1,1045e-003	-7,5652e-003	1,3810e-003	1,0716e-003	
355400,000000	1,1009e-003	-1,5130e-002	1,3355e-003	1,0664e-003	
355500,000000	1,1104e-003	-2,2695e-002	1,2900e-003	1,0542e-003	
355600,000000	1,0903e-003	-1,8913e-002	1,2596e-003	1,0672e-003	
355700,000000	1,0921e-003	-2,2695e-002	1,2634e-003	1,0953e-003	
355800,000000	1,0898e-003	-2,2695e-002	1,1724e-003	1,0789e-003	
355900,000000	1,0926e-003	-1,5130e-002	1,1648e-003	1,0764e-003	
356000,000000	1,0565e-003	-2,2695e-002	1,1344e-003	1,0687e-003	
356100,000000	1,0542e-003	-1,8913e-002	1,1079e-003	1,0995e-003	
356200,000000	1,0743e-003	-7,5652e-003	1,0813e-003	1,0928e-003	
356300,000000	1,0347e-003	-1,1348e-002	1,0472e-003	1,0957e-003	
356400,000000	1,0312e-003	-1,8913e-002	1,0358e-003	1,0984e-003	
356500,000000	1,0549e-003	-7,5652e-003	1,0016e-003	1,0974e-003	
356600,000000	1,0414e-003	-1,8913e-002	9,9404e-004	1,1009e-003	
356700,000000	1,0251e-003	-1,8913e-002	9,5990e-004	1,0833e-003	
356800,000000	1,0295e-003	-1,5130e-002	9,4472e-004	1,0917e-003	
356900,000000	1,0385e-003	-1,5130e-002	9,2575e-004	1,0957e-003	
357000,000000	1,0251e-003	-1,1348e-002	8,8781e-004	1,0892e-003	
357100,000000	1,0320e-003	-1,5130e-002	8,8781e-004	1,0840e-003	
357200,000000	1,0398e-003	-1,8913e-002	8,7643e-004	1,0990e-003	
357300,000000	1,0490e-003	-1,1348e-002	8,4608e-004	1,0955e-003	
357400,000000	1,0341e-003	-1,1348e-002	8,2331e-004	1,0898e-003	
357500,000000	1,0387e-003	-1,8913e-002	8,2710e-004	1,0940e-003	
357600,000000	1,0479e-003	-1,5130e-002	7,9296e-004	1,0812e-003	
357700,000000	1,0383e-003	-1,5130e-002	7,7399e-004	1,0699e-003	
357800,000000	1,0479e-003	-2,2695e-002	7,8537e-004	1,0915e-003	
357900,000000	1,0846e-003	-2,2695e-002	7,5122e-004	1,0540e-003	
358000,000000	1,0926e-003	-2,6478e-002	7,4364e-004	1,0549e-003	
358100,000000	1,0831e-003	-2,6478e-002	7,7778e-004	1,0329e-003	
358200,000000	1,0817e-003	-1,8913e-002	7,2087e-004	1,0268e-003	
358300,000000	1,0597e-003	-1,8913e-002	7,2846e-004	1,0343e-003	
358400,000000	1,0825e-003	-1,5130e-002	7,1708e-004	1,0479e-003	
358500,000000	1,0406e-003	-3,0261e-002	6,5637e-004	1,0211e-003	
358600,000000	1,0326e-003	-1,8913e-002	6,7534e-004	1,0528e-003	
358700,000000	1,0218e-003	-2,2695e-002	6,4878e-004	1,0823e-003	
358800,000000	1,0425e-003	3,9959e+001	5,6911e-004	1,0393e-003	
358900,000000	1,0429e-003	3,9952e+001	8,2331e-004	1,0469e-003	
359000,000000	1,0542e-003	3,9955e+001	1,3772e-003	1,1039e-003	
359100,000000	1,0745e-003	3,9955e+001	2,0450e-003	1,0823e-003	
359200,000000	1,0241e-003	3,9959e+001	2,6976e-003	1,1523e-003	
359300,000000	1,0651e-003	3,9948e+001	3,4488e-003	1,1433e-003	
359400,000000	1,0220e-003	3,9959e+001	4,1317e-003	1,1843e-003	
359500,000000	1,0299e-003	3,9959e+001	4,7236e-003	1,1946e-003	
359600,000000	1,0624e-003	3,9955e+001	5,3572e-003	1,1990e-003	
359700,000000	1,0352e-003	3,9959e+001	5,9415e-003	1,2750e-003	
359800,000000	1,0662e-003	3,9952e+001	6,5334e-003	1,2243e-003	
359900,000000	1,0318e-003	3,9955e+001	7,0228e-003	1,2754e-003	
360000,000000	1,0507e-003	3,9963e+001	7,5388e-003	1,3023e-003	
360100,000000	1,0278e-003	3,9948e+001	8,0396e-003	1,2878e-003	
360200,000000	1,0284e-003	3,9955e+001	8,4342e-003	1,3438e-003	
360300,000000	1,0804e-003	3,9959e+001	8,8857e-003	1,3050e-003	
360400,000000	1,0312e-003	3,9959e+001	9,2765e-003	1,3877e-003	
360500,000000	1,0653e-003	3,9955e+001	9,6711e-003	1,3272e-003	
360600,000000	1,0385e-003	3,9959e+001	1,0013e-002	1,3530e-003	
360700,000000	1,0622e-003	3,9955e+001	1,0327e-002	1,3926e-003	
360800,000000	1,0473e-003	3,9963e+001	1,0699e-002	1,3733e-003	
360900,000000	1,0326e-003	3,9955e+001	1,0950e-002	1,4351e-003	
361000,000000	1,0963e-003	3,9955e+001	1,1253e-002	1,3865e-003	
361100,000000	1,0331e-003	3,9955e+001	1,1507e-002	1,4504e-003	
361200,000000	1,0481e-003	3,9955e+001	1,1746e-002	1,4060e-003	
361300,000000	1,0729e-003	3,9959e+001	1,1989e-002	1,4022e-003	
361400,000000	1,0492e-003	3,9963e+001	1,2205e-002	1,4623e-003	
361500,000000	1,0852e-003	3,9952e+001	1,2456e-002	1,4227e-003	
361600,000000	1,0546e-003	3,9955e+001	1,2619e-002	1,4806e-003	
361700,000000	1,0880e-003	3,9963e+001	1,2835e-002	1,4697e-003	
361800,000000	1,0590e-003	3,9955e+001	1,3014e-002	1,4667e-003	
361900,000000	1,0362e-003	3,9955e+001	1,3162e-002	1,4812e-003	
362000,000000	1,0944e-003	3,9948e+001	1,3370e-002	1,4561e-003	
362100,000000	1,0370e-003	3,9959e+001	1,3484e-002	1,4879e-003	
362200,000000	1,1028e-003	3,9952e+001	1,3655e-002	1,4630e-003	
362300,000000	1,0791e-003	3,9959e+001	1,3753e-002	1,5053e-003	
362400,000000	1,0580e-003	3,9955e+001	1,3901e-002	1,5189e-003	
362500,000000	1,0976e-003	3,9948e+001	1,4061e-002	1,4787e-003	
362600,000000	1,0536e-003	3,9952e+001	1,4148e-002	1,5212e-003	
362700,000000	1,0972e-003	3,9952e+001	1,4269e-002	1,5262e-003	
362800,000000	1,0791e-003	3,9952e+001	1,4402e-002	1,4776e-003	
362900,000000	1,0804e-003	3,9959e+001	1,4455e-002	1,5453e-003	
363000,000000	1,1068e-003	3,9955e+001	1,4573e-002	1,4921e-003	
363100,000000	1,0706e-003	3,9959e+001	1,4656e-002	1,4996e-003	
363200,000000	1,0825e-003	3,9959e+001	1,4740e-002	1,5447e-003	
363300,000000	1,0932e-003	3,9955e+001	1,4854e-002	1,4892e-003	
363400,000000	1,0957e-003	3,9955e+001	1,4914e-002	1,5149e-003	
363500,000000	1,0781e-003	3,9959e+001	1,4998e-002	1,5474e-003	
363600,000000	1,1160e-003	3,9955e+001	1,5089e-002	1,5068e-003	
363700,000000	1,0844e-003	3,9959e+001	1,5134e-002	1,5566e-003	
363800,000000	1,0779e-003	3,9959e+001	1,5207e-002	1,5721e-003	
363900,000000	1,1280e-003	3,9948e+001	1,5282e-002	1,5130e-003	
364000,000000	1,0896e-003	3,9955e+001	1,5332e-002	1,5551e-003	
364100,000000	1,0959e-003	3,9948e+001	1,5392e-002	1,5855e-003	
364200,000000	1,1301e-003	3,9952e+001	1,5484e-002	1,5158e-003	
364300,000000	1,0762e-003	3,9948e+001	1,5529e-002	1,5690e-003	
364400,000000	1,0852e-003	3,9955e+001	1,5544e-002	1,5556e-003	
364500,000000	1,1252e-003	3,9948e+001	1,5635e-002	1,5361e-003	
364600,000000	1,0993e-003	3,9944e+001	1,5662e-002	1,5472e-003	
364700,000000	1,0722e-003	3,9944e+001	1,5700e-002	1,5778e-003	
364800,000000	1,1497e-003	3,9952e+001	1,5768e-002	1,5631e-003	
364900,000000	1,1024e-003	3,9955e+001	1,5821e-002	1,5415e-003	
365000,000000	1,1020e-003	3,9959e+001	1,5825e-002	1,5979e-003	
365100,000000	1,1154e-003	3,9959e+001	1,5871e-002	1,5422e-003	
365200,000000	1,1169e-003	3,9967e+001	1,5935e-002	1,5401e-003	
365300,000000	1,0986e-003	3,9955e+001	1,5958e-002	1,5753e-003	
365400,000000	1,0947e-003	3,9959e+001	1,5996e-002	1,5790e-003	
365500,000000	1,1644e-003	3,9955e+001	1,6049e-002	1,5616e-003	
365600,000000	1,1083e-003	3,9948e+001	1,6098e-002	1,5648e-003	
365700,000000	1,1100e-003	3,9955e+001	1,6098e-002	1,6213e-003	
365800,000000	1,1179e-003	3,9959e+001	1,6140e-002	1,5660e-003	
365900,000000	1,1560e-003	3,9948e+001	1,6201e-002	1,5575e-003	
366000,000000	1,1034e-003	3,9952e+001	1,6201e-002	1,5849e-003	
366100,000000	1,0993e-003	3,9959e+001	1,6231e-002	1,6224e-003	
366200,000000	1,1613e-003	3,9955e+001	1,6265e-002	1,5977e-003	
366300,000000	1,1397e-003	3,9952e+001	1,6322e-002	1,5732e-003	
366400,000000	1,1037e-003	3,9963e+001	1,6295e-002	1,6195e-003	
366500,000000	1,0926e-003	3,9955e+001	1,6318e-002	1,6023e-003	
366600,000000	1,1630e-003	3,9944e+001	1,6394e-002	1,5949e-003	
366700,000000	1,1328e-003	3,9959e+001	1,6413e-002	1,5635e-003	
366800,000000	1,1250e-003	3,9948e+001	1,6421e-002	1,6232e-003	
366900,000000	1,1204e-003	3,9963e+001	1,6424e-002	1,6207e-003	
367000,000000	1,1613e-003	3,9955e+001	1,6466e-002	1,6063e-003	
367100,000000	1,1475e-003	3,9955e+001	1,6497e-002	1,5773e-003	
367200,000000	1,1167e-003	3,9948e+001	1,6481e-002	1,6195e-003	
367300,000000	1,1246e-003	3,9959e+001	1,6516e-002	1,6216e-003	
367400,000000	1,1703e-003	3,9955e+001	1,6550e-002	1,6010e-003	
367500,000000	1,1745e-003	3,9948e+001	1,6576e-002	1,5887e-003	
367600,000000	1,1410e-003	3,9959e+001	1,6576e-002	1,5723e-003	
367700,000000	1,1173e-003	3,9955e+001	1,6603e-002	1,6306e-003	
367800,000000	1,1625e-003	3,9955e+001	1,6588e-002	1,6172e-003	
367900,000000	1,1533e-003	3,9944e+001	1,6629e-002	1,5849e-003	
368000,000000	1,1820e-003	3,9952e+001	1,6656e-002	1,5683e-003	
368100,000000	1,1177e-003	3,9952e+001	1,6682e-002	1,6061e-003	
368200,000000	1,1299e-003	3,9952e+001	1,6667e-002	1,6888e-003	
368300,000000	1,1322e-003	3,9963e+001	1,6705e-002	1,6327e-003	
368400,000000	1,1858e-003	3,9959e+001	1,6709e-002	1,6084e-003	
368500,000000	1,1407e-003	3,9959e+001	1,6728e-002	1,5949e-003	
368600,000000	1,1359e-003	3,9959e+001	1,6766e-002	1,6459e-003	
368700,000000	1,1242e-003	3,9955e+001	1,6758e-002	1,6333e-003	
368800,000000	1,1747e-003	3,9952e+001	1,6781e-002	1,6295e-003	
368900,000000	1,1789e-003	3,9959e+001	1,6811e-002	1,6029e-003	
369000,000000	1,1481e-003	3,9959e+001	1,6827e-002	1,6017e-003	
369100,000000	1,1276e-003	3,9952e+001	1,6808e-002	1,6360e-003	
369200,000000	1,1676e-003	3,9955e+001	1,6819e-002	1,6345e-003	
369300,000000	1,1762e-003	3,9959e+001	1,6865e-002	1,6067e-003	
369400,000000	1,1841e-003	3,9955e+001	1,6876e-002	1,5931e-003	
369500,000000	1,1395e-003	3,9944e+001	1,6884e-002	1,6337e-003	
369600,000000	1,1340e-003	3,9948e+001	1,6853e-002	1,6517e-003	
369700,000000	1,1475e-003	3,9963e+001	1,6906e-002	1,6637e-003	
369800,000000	1,1969e-003	3,9955e+001	1,6903e-002	1,6071e-003	
369900,000000	1,1502e-003	3,9952e+001	1,6956e-002	1,6167e-003	
370000,000000	1,1615e-003	3,9952e+001	1,6937e-002	1,6597e-003	
370100,000000	1,1288e-003	3,9952e+001	1,6940e-002	1,6605e-003	
370200,000000	1,1923e-003	3,9952e+001	1,6940e-002	1,6457e-003	
370300,000000	1,1810e-003	3,9959e+001	1,7001e-002	1,6079e-003	
370400,000000	1,1655e-003	3,9959e+001	1,6978e-002	1,6146e-003	
370500,000000	1,1384e-003	3,9952e+001	1,7001e-002	1,6412e-003	
370600,000000	1,1795e-003	3,9952e+001	1,7009e-002	1,6586e-003	
370700,000000	1,1808e-003	3,9948e+001	1,7024e-002	1,6027e-003	
370800,000000	1,1929e-003	3,9952e+001	1,7066e-002	1,6159e-003	
370900,000000	1,1541e-003	3,9952e+001	1,7035e-002	1,6341e-003	
371000,000000	1,1386e-003	3,9959e+001	1,7047e-002	1,6773e-003	
371100,000000	1,1544e-003	3,9959e+001	1,7054e-002	1,6672e-003	
371200,000000	1,2005e-003	3,9952e+001	1,7085e-002	1,6192e-003	
371300,000000	1,1588e-003	3,9952e+001	1,7077e-002	1,6448e-003	
371400,000000	1,1640e-003	3,9959e+001	1,7077e-002	1,6678e-003	
371500,000000	1,1541e-003	3,9959e+001	1,7104e-002	1,6940e-003	
371600,000000	1,2011e-003	3,9955e+001	1,7096e-002	1,6423e-003	
371700,000000	1,1996e-003	3,9948e+001	1,7142e-002	1,6301e-003	
371800,000000	1,1906e-003	3,9963e+001	1,7111e-002	1,6132e-003	
371900,000000	1,1464e-003	3,9955e+001	1,7138e-002	1,6641e-003	
372000,000000	1,1806e-003	3,9955e+001	1,7126e-002	1,6760e-003	
372100,000000	1,1891e-003	3,9952e+001	1,7157e-002	1,6350e-003	
372200,000000	1,2183e-003	3,9955e+001	1,7172e-002	1,6394e-003	
372300,000000	1,1588e-003	3,9944e+001	1,7179e-002	1,6373e-003	
372400,000000	1,1678e-003	3,9955e+001	1,7157e-002	1,6882e-003	
372500,000000	1,1573e-003	3,9959e+001	1,7176e-002	1,6735e-003	
372600,000000	1,2149e-003	3,9952e+001	1,7172e-002	1,6553e-003	
372700,000000	1,1776e-003	3,9955e+001	1,7217e-002	1,6260e-003	
372800,000000	1,1728e-003	3,9952e+001	1,7210e-002	1,6882e-003	
372900,000000	1,1550e-003	3,9955e+001	1,7191e-002	1,6630e-003	
373000,000000	1,2111e-003	3,9955e+001	1,7217e-002	1,6639e-003	
373100,000000	1,2090e-003	3,9963e+001	1,7244e-002	1,6318e-003	
373200,000000	1,1917e-003	3,9955e+001	1,7229e-002	1,6406e-003	
373300,000000	1,1678e-003	3,9959e+001	1,7236e-002	1,6767e-003	
373400,000000	1,1946e-003	3,9955e+001	1,7263e-002	1,6802e-003	
373500,000000	1,2038e-003	3,9952e+001	1,7282e-002	1,6408e-003	
373600,000000	1,2015e-003	3,9955e+001	1,7278e-002	1,6293e-003	
373700,000000	1,1613e-003	3,9959e+001	1,7259e-002	1,6876e-003	
373800,000000	1,1615e-003	3,9959e+001	1,7274e-002	1,6796e-003	
373900,000000	1,2176e-003	3,9948e+001	1,7282e-002	1,6928e-003	
374000,000000	1,2088e-003	3,9959e+001	1,7324e-002	1,6293e-003	
374100,000000	1,1646e-003	3,9959e+001	1,7312e-002	1,6905e-003	
374200,000000	1,1653e-003	3,9959e+001	1,7293e-002	1,6804e-003	
374300,000000	1,2237e-003	3,9967e+001	1,7346e-002	1,6813e-003	
374400,000000	1,2049e-003	3,9959e+001	1,7339e-002	1,6410e-003	
374500,000000	1,2097e-003	3,9955e+001	1,7331e-002	1,6922e-003	
374600,000000	1,1606e-003	3,9963e+001	1,7316e-002	1,6972e-003	
374700,000000	1,2040e-003	3,9944e+001	1,7354e-002	1,6922e-003	
374800,000000	1,2296e-003	3,9959e+001	1,7343e-002	1,6501e-003	
374900,000000	1,2137e-003	3,9952e+001	1,7354e-002	1,6725e-003	
375000,000000	1,1801e-003	3,9959e+001	1,7343e-002	1,6831e-003	
375100,000000	1,2002e-003	3,9955e+001	1,7362e-002	1,6955e-003	
375200,000000	1,2172e-003	3,9952e+001	1,7365e-002	1,6593e-003	
375300,000000	1,2245e-003	3,9955e+001	1,7384e-002	1,6373e-003	
375400,000000	1,1761e-003	3,9952e+001	1,7369e-002	1,6838e-003	
375500,000000	1,1845e-003	3,9959e+001	1,7381e-002	1,7022e-003	
375600,000000	1,1998e-003	3,9952e+001	1,7392e-002	1,6662e-003	
375700,000000	1,2346e-003	3,9952e+001	1,7407e-002	1,6607e-003	
375800,000000	1,1864e-003	3,9959e+001	1,7415e-002	1,6678e-003	
375900,000000	1,1814e-003	3,9955e+001	1,7392e-002	1,7054e-003	
376000,000000	1,1776e-003	3,9952e+001	1,7388e-002	1,6976e-003	
376100,000000	1,2315e-003	3,9963e+001	1,7396e-002	1,6926e-003	
376200,000000	1,2222e-003	3,9959e+001	1,7449e-002	1,6471e-003	
376300,000000	1,2313e-003	3,9959e+001	1,7434e-002	1,6928e-003	
376400,000000	1,1776e-003	3,9955e+001	1,7426e-002	1,6876e-003	
376500,000000	1,2168e-003	3,9952e+001	1,7430e-002	1,7209e-003	
376600,000000	1,2113e-003	3,9967e+001	1,7445e-002	1,6658e-003	
376700,000000	1,2394e-003	3,9948e+001	1,7475e-002	1,6710e-003	
376800,000000	1,1870e-003	3,9955e+001	1,7468e-002	1,6735e-003	
376900,000000	1,1900e-003	3,9959e+001	1,7441e-002	1,7192e-003	
377000,000000	1,1950e-003	3,9955e+001	1,7445e-002	1,6787e-003	
377100,000000	1,2415e-003	3,9948e+001	1,7491e-002	1,6808e-003	
377200,000000	1,2197e-003	3,9944e+001	1,7464e-002	1,6630e-003	
377300,000000	1,2139e-003	3,9952e+001	1,7494e-002	1,7177e-003	
377400,000000	1,1894e-003	3,9952e+001	1,7483e-002	1,7142e-003	
377500,000000	1,2201e-003	3,9955e+001	1,7483e-002	1,7066e-003	
377600,000000	1,2388e-003	3,9959e+001	1,7498e-002	1,6658e-003	
377700,000000	1,2237e-003	3,9959e+001	1,7510e-002	1,6831e-003	
377800,000000	1,1881e-003	3,9955e+001	1,7502e-002	1,7047e-003	
377900,000000	1,2097e-003	3,9959e+001	1,7506e-002	1,7079e-003	
378000,000000	1,2260e-003	3,9955e+001	1,7506e-002	1,6850e-003	
378100,000000	1,2436e-003	3,9967e+001	1,7517e-002	1,6605e-003	
378200,000000	1,1916e-003	3,9963e+001	1,7529e-002	1,6932e-003	
378300,000000	1,1889e-003	3,9948e+001	1,7525e-002	1,7206e-003	
378400,000000	1,2103e-003	3,9948e+001	1,7532e-002	1,6859e-003	
378500,000000	1,2447e-003	3,9963e+001	1,7566e-002	1,6850e-003	
378600,000000	1,2111e-003	3,9955e+001	1,7570e-002	1,6808e-003	
378700,000000	1,2034e-003	3,9963e+001	1,7532e-002	1,7221e-003	
378800,000000	1,2017e-003	3,9955e+001	1,7540e-002	1,7288e-003	
378900,000000	1,2643e-003	3,9959e+001	1,7540e-002	1,6926e-003	
379000,000000	1,2101e-003	3,9963e+001	1,7574e-002	1,6725e-003	
379100,000000	1,2214e-003	3,9955e+001	1,7559e-002	1,7292e-003	
379200,000000	1,1938e-003	3,9952e+001	1,7589e-002	1,7257e-003	
379300,000000	1,2524e-003	3,9963e+001	1,7566e-002	1,7035e-003	
379400,000000	1,2509e-003	3,9955e+001	1,7585e-002	1,6735e-003	
379500,000000	1,2076e-003	3,9959e+001	1,7582e-002	1,6953e-003	
379600,000000	1,2095e-003	3,9952e+001	1,7566e-002	1,7215e-003	
379700,000000	1,2589e-003	3,9952e+001	1,7589e-002	1,6951e-003	
379800,000000	1,2566e-003	3,9955e+001	1,7597e-002	1,6896e-003	
379900,000000	1,2030e-003	3,9955e+001	1,7589e-002	1,7190e-003	
380000,000000	1,2365e-003	3,9955e+001	1,7593e-002	1,7215e-003	
380100,000000	1,2667e-003	3,9952e+001	1,7631e-002	1,6817e-003	
380200,000000	1,2231e-003	3,9948e+001	1,7593e-002	1,6905e-003	
380300,000000	1,2080e-003	3,9952e+001	1,7616e-002	1,7410e-003	
380400,000000	1,2595e-003	3,9955e+001	1,7631e-002	1,6861e-003	
380500,000000	1,2600e-003	3,9955e+001	1,7650e-002	1,6978e-003	
380600,000000	1,2032e-003	3,9944e+001	1,7608e-002	1,7133e-003	
380700,000000	1,2319e-003	3,9959e+001	1,7639e-002	1,7320e-003	
380800,000000	1,2625e-003	3,9955e+001	1,7658e-002	1,6794e-003	
380900,000000	1,2204e-003	3,9952e+001	1,7635e-002	1,6972e-003	
381000,000000	1,2160e-003	3,9952e+001	1,7635e-002	1,7372e-003	
381100,000000	1,2589e-003	3,9952e+001	1,7661e-002	1,6924e-003	
381200,000000	1,2644e-003	3,9952e+001	1,7661e-002	1,7165e-003	
381300,000000	1,1982e-003	3,9955e+001	1,7673e-002	1,7286e-003	
381400,000000	1,2543e-003	3,9959e+001	1,7658e-002	1,7366e-003	
381500,000000	1,2599e-003	3,9952e+001	1,7695e-002	1,6796e-003	
381600,000000	1,2356e-003	3,9952e+001	1,7669e-002	1,7070e-003	
381700,000000	1,2136e-003	3,9959e+001	1,7661e-002	1,7426e-003	
381800,000000	1,2620e-003	3,9944e+001	1,7665e-002	1,7085e-003	
381900,000000	1,2558e-003	3,9948e+001	1,7699e-002	1,6966e-003	
382000,000000	1,2114e-003	3,9952e+001	1,7680e-002	1,7280e-003	
382100,000000	1,2382e-003	3,9959e+001	1,7677e-002	1,7347e-003	
382200,000000	1,2614e-003	3,9952e+001	1,7726e-002	1,6943e-003	
382300,000000	1,2570e-003	3,9944e+001	1,7711e-002	1,6880e-003	
382400,000000	1,2092e-003	3,9952e+001	1,7680e-002	1,7439e-003	
382500,000000	1,2424e-003	3,9955e+001	1,7699e-002	1,7301e-003	
382600,000000	1,2711e-003	3,9948e+001	1,7745e-002	1,6865e-003	
382700,000000	1,2434e-003	3,9952e+001	1,7714e-002	1,6980e-003	
382800,000000	1,2023e-003	3,9955e+001	1,7726e-002	1,7452e-003	
382900,000000	1,2103e-003	3,9955e+001	1,7711e-002	1,7288e-003	
383000,000000	1,2700e-003	3,9952e+001	1,7749e-002	1,7339e-003	
383100,000000	1,2591e-003	3,9955e+001	1,7741e-002	1,6997e-003	
383200,000000	1,2124e-003	3,9952e+001	1,7737e-002	1,7510e-003	
383300,000000	1,2258e-003	3,9952e+001	1,7730e-002	1,7355e-003	
383400,000000	1,2633e-003	3,9952e+001	1,7768e-002	1,7263e-003	
383500,000000	1,2499e-003	3,9952e+001	1,7764e-002	1,7079e-003	
383600,000000	1,2189e-003	3,9959e+001	1,7756e-002	1,7487e-003	
383700,000000	1,2495e-003	3,9955e+001	1,7749e-002	1,7529e-003	
383800,000000	1,2729e-003	3,9955e+001	1,7775e-002	1,6997e-003	
383900,000000	1,2268e-003	3,9959e+001	1,7756e-002	1,7378e-003	
384000,000000	1,2093e-003	3,9959e+001	1,7752e-002	1,7424e-003	
384100,000000	1,2769e-003	3,9955e+001	1,7779e-002	1,7389e-003	
384200,000000	1,2419e-003	3,9967e+001	1,7787e-002	1,6980e-003	
384300,000000	1,2361e-003	3,9952e+001	1,7749e-002	1,7613e-003	
384400,000000	1,2457e-003	3,9955e+001	1,7790e-002	1,7554e-003	
384500,000000	1,2832e-003	3,9963e+001	1,7783e-002	1,7250e-003	
384600,000000	1,2225e-003	3,9959e+001	1,7783e-002	1,7204e-003	
384700,000000	1,2277e-003	3,9948e+001	1,7775e-002	1,7590e-003	
384800,000000	1,2608e-003	3,9955e+001	1,7787e-002	1,7481e-003	
384900,000000	1,2595e-003	3,9963e+001	1,7813e-002	1,7081e-003	
385000,000000	1,2532e-003	3,9944e+001	1,7787e-002	1,7414e-003	
385100,000000	1,2373e-003	3,9952e+001	1,7798e-002	1,7703e-003	
385200,000000	1,2782e-003	3,9952e+001	1,7806e-002	1,7148e-003	
385300,000000	1,2363e-003	3,9944e+001	1,7843e-002	1,7378e-003	
385400,000000	1,2275e-003	3,9952e+001	1,7794e-002	1,7592e-003	
385500,000000	1,2830e-003	3,9948e+001	1,7828e-002	1,7456e-003	
385600,000000	1,2620e-003	3,9959e+001	1,7836e-002	1,7196e-003	
385700,000000	1,2371e-003	3,9955e+001	1,7828e-002	1,7682e-003	
385800,000000	1,2614e-003	3,9948e+001	1,7836e-002	1,7600e-003	
385900,000000	1,2677e-003	3,9955e+001	1,7855e-002	1,7139e-003	
386000,000000	1,2398e-003	3,9952e+001	1,7817e-002	1,7577e-003	
386100,000000	1,2505e-003	3,9952e+001	1,7843e-002	1,7383e-003	
386200,000000	1,2820e-003	3,9948e+001	1,7855e-002	1,7211e-003	
386300,000000	1,2260e-003	3,9952e+001	1,7866e-002	1,7540e-003	
386400,000000	1,2310e-003	3,9959e+001	1,7836e-002	1,7571e-003	
386500,000000	1,2884e-003	3,9944e+001	1,7885e-002	1,7468e-003	
386600,000000	1,2664e-003	3,9955e+001	1,7874e-002	1,7167e-003	
386700,000000	1,2287e-003	3,9944e+001	1,7878e-002	1,7684e-003	
386800,000000	1,2589e-003	3,9948e+001	1,7870e-002	1,7364e-003	
386900,000000	1,2832e-003	3,9952e+001	1,7897e-002	1,7276e-003	
387000,000000	1,2419e-003	3,9952e+001	1,7870e-002	1,7468e-003	
387100,000000	1,2426e-003	3,9952e+001	1,7878e-002	1,7613e-003	
387200,000000	1,2958e-003	3,9952e+001	1,7889e-002	1,7462e-003	
387300,000000	1,2312e-003	3,9952e+001	1,7919e-002	1,7366e-003	
387400,000000	1,2646e-003	3,9955e+001	1,7878e-002	1,7588e-003	
387500,000000	1,2796e-003	3,9955e+001	1,7904e-002	1,7196e-003	
387600,000000	1,2832e-003	3,9955e+001	1,7878e-002	1,7192e-003	
387700,000000	1,2367e-003	3,9952e+001	1,7900e-002	1,7839e-003	
387800,000000	1,2799e-003	3,9952e+001	1,7900e-002	1,7345e-003	
387900,000000	1,2876e-003	3,9955e+001	1,7900e-002	1,7307e-003	
388000,000000	1,2583e-003	3,9948e+001	1,7900e-002	1,7814e-003	
388100,000000	1,2908e-003	3,9948e+001	1,7931e-002	1,7470e-003	
388200,000000	1,2941e-003	3,9948e+001	1,7923e-002	1,7512e-003	
388300,000000	1,2319e-003	3,9948e+001	1,7912e-002	1,7804e-003	
388400,000000	1,3109e-003	3,9955e+001	1,7923e-002	1,7397e-003	
388500,000000	1,2914e-003	3,9955e+001	1,7938e-002	1,7546e-003	
388600,000000	1,2585e-003	3,9959e+001	1,7919e-002	1,7791e-003	
388700,000000	1,2945e-003	3,9955e+001	1,7953e-002	1,7343e-003	
388800,000000	1,2480e-003	3,9952e+001	1,7942e-002	1,7804e-003	
388900,000000	1,2530e-003	3,9959e+001	1,7950e-002	1,7468e-003	
